[2023-07-11 08:39:14] [world] The Player <Funget114514> has placed SAND at X= -27, Y= 62, Z= -288
[2023-07-11 10:43:39] [world] The Player <Enderlava> has placed SHULKER_BOX at X= -26, Y= 63, Z= -288
[2023-07-11 10:46:33] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -9, Y= 128, Z= -16
[2023-07-11 10:46:33] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -9, Y= 128, Z= -17
[2023-07-11 10:46:33] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -9, Y= 129, Z= -17
[2023-07-11 10:46:34] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -9, Y= 130, Z= -17
[2023-07-11 10:46:35] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -9, Y= 129, Z= -16
[2023-07-11 10:46:35] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -9, Y= 130, Z= -16
[2023-07-11 10:46:39] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -9, Y= 131, Z= -17
[2023-07-11 10:46:40] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -9, Y= 132, Z= -17
[2023-07-11 10:46:41] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -9, Y= 133, Z= -17
[2023-07-11 10:46:43] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -10, Y= 133, Z= -17
[2023-07-11 10:46:44] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -11, Y= 133, Z= -17
[2023-07-11 10:46:44] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -12, Y= 133, Z= -17
[2023-07-11 10:46:45] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -13, Y= 133, Z= -17
[2023-07-11 10:46:46] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -14, Y= 133, Z= -17
[2023-07-11 10:46:46] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -15, Y= 133, Z= -17
[2023-07-11 10:46:47] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -16, Y= 133, Z= -17
[2023-07-11 10:46:47] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -17, Y= 133, Z= -17
[2023-07-11 10:46:48] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 133, Z= -17
[2023-07-11 10:46:49] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 134, Z= -17
[2023-07-11 10:46:52] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 133, Z= -16
[2023-07-11 10:47:37] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 133, Z= -15
[2023-07-11 10:47:38] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 133, Z= -14
[2023-07-11 10:47:39] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 133, Z= -13
[2023-07-11 10:47:39] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 133, Z= -12
[2023-07-11 10:47:40] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 133, Z= -11
[2023-07-11 10:47:41] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 133, Z= -10
[2023-07-11 10:47:41] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 133, Z= -9
[2023-07-11 10:47:42] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 133, Z= -8
[2023-07-11 10:47:43] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 133, Z= -7
[2023-07-11 10:47:44] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -17, Y= 133, Z= -7
[2023-07-11 10:47:45] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -16, Y= 133, Z= -7
[2023-07-11 10:47:45] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -15, Y= 133, Z= -7
[2023-07-11 10:47:46] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -14, Y= 133, Z= -7
[2023-07-11 10:47:47] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -13, Y= 133, Z= -7
[2023-07-11 10:47:47] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -12, Y= 133, Z= -7
[2023-07-11 10:47:48] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -11, Y= 133, Z= -7
[2023-07-11 10:47:48] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -10, Y= 133, Z= -7
[2023-07-11 10:47:49] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -9, Y= 133, Z= -7
[2023-07-11 10:47:50] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 133, Z= -7
[2023-07-11 10:47:52] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 133, Z= -8
[2023-07-11 10:47:52] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 133, Z= -9
[2023-07-11 10:47:53] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 133, Z= -10
[2023-07-11 10:47:54] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 133, Z= -11
[2023-07-11 10:47:54] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 133, Z= -12
[2023-07-11 10:47:55] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 133, Z= -13
[2023-07-11 10:47:56] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 133, Z= -14
[2023-07-11 10:47:56] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 133, Z= -15
[2023-07-11 10:47:57] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 133, Z= -16
[2023-07-11 10:47:57] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 133, Z= -17
[2023-07-11 10:50:00] [world_nether] The Player <Enderlava> has placed GLASS at X= -14, Y= 133, Z= -15
[2023-07-11 10:50:01] [world_nether] The Player <Enderlava> has placed GLASS at X= -15, Y= 133, Z= -15
[2023-07-11 10:50:03] [world_nether] The Player <Enderlava> has placed GLASS at X= -16, Y= 133, Z= -15
[2023-07-11 10:50:05] [world_nether] The Player <Enderlava> has placed GLASS at X= -16, Y= 133, Z= -14
[2023-07-11 10:50:06] [world_nether] The Player <Enderlava> has placed GLASS at X= -16, Y= 133, Z= -13
[2023-07-11 10:50:07] [world_nether] The Player <Enderlava> has placed GLASS at X= -16, Y= 133, Z= -12
[2023-07-11 10:50:07] [world_nether] The Player <Enderlava> has placed GLASS at X= -16, Y= 133, Z= -11
[2023-07-11 10:50:09] [world_nether] The Player <Enderlava> has placed GLASS at X= -16, Y= 133, Z= -10
[2023-07-11 10:50:10] [world_nether] The Player <Enderlava> has placed GLASS at X= -16, Y= 133, Z= -9
[2023-07-11 10:50:11] [world_nether] The Player <Enderlava> has placed GLASS at X= -15, Y= 133, Z= -9
[2023-07-11 10:50:12] [world_nether] The Player <Enderlava> has placed GLASS at X= -14, Y= 133, Z= -9
[2023-07-11 10:50:12] [world_nether] The Player <Enderlava> has placed GLASS at X= -13, Y= 133, Z= -9
[2023-07-11 10:50:13] [world_nether] The Player <Enderlava> has placed GLASS at X= -12, Y= 133, Z= -9
[2023-07-11 10:50:14] [world_nether] The Player <Enderlava> has placed GLASS at X= -11, Y= 133, Z= -9
[2023-07-11 10:50:16] [world_nether] The Player <Enderlava> has placed GLASS at X= -10, Y= 133, Z= -9
[2023-07-11 10:50:17] [world_nether] The Player <Enderlava> has placed GLASS at X= -10, Y= 133, Z= -10
[2023-07-11 10:50:18] [world_nether] The Player <Enderlava> has placed GLASS at X= -10, Y= 133, Z= -11
[2023-07-11 10:50:20] [world_nether] The Player <Enderlava> has placed GLASS at X= -10, Y= 133, Z= -13
[2023-07-11 10:50:21] [world_nether] The Player <Enderlava> has placed GLASS at X= -10, Y= 133, Z= -12
[2023-07-11 10:50:22] [world_nether] The Player <Enderlava> has placed GLASS at X= -11, Y= 133, Z= -13
[2023-07-11 10:50:24] [world_nether] The Player <Enderlava> has placed GLASS at X= -11, Y= 133, Z= -12
[2023-07-11 10:50:25] [world_nether] The Player <Enderlava> has placed GLASS at X= -11, Y= 133, Z= -11
[2023-07-11 10:50:26] [world_nether] The Player <Enderlava> has placed GLASS at X= -11, Y= 133, Z= -10
[2023-07-11 10:50:28] [world_nether] The Player <Enderlava> has placed GLASS at X= -12, Y= 133, Z= -10
[2023-07-11 10:50:29] [world_nether] The Player <Enderlava> has placed GLASS at X= -13, Y= 133, Z= -10
[2023-07-11 10:50:30] [world_nether] The Player <Enderlava> has placed GLASS at X= -14, Y= 133, Z= -10
[2023-07-11 10:50:32] [world_nether] The Player <Enderlava> has placed GLASS at X= -15, Y= 133, Z= -10
[2023-07-11 10:50:34] [world_nether] The Player <Enderlava> has placed GLASS at X= -15, Y= 133, Z= -11
[2023-07-11 10:50:34] [world_nether] The Player <Enderlava> has placed GLASS at X= -14, Y= 133, Z= -11
[2023-07-11 10:50:35] [world_nether] The Player <Enderlava> has placed GLASS at X= -13, Y= 133, Z= -11
[2023-07-11 10:50:35] [world_nether] The Player <Enderlava> has placed GLASS at X= -12, Y= 133, Z= -11
[2023-07-11 10:50:40] [world_nether] The Player <Enderlava> has placed GLASS at X= -12, Y= 133, Z= -14
[2023-07-11 10:50:41] [world_nether] The Player <Enderlava> has placed GLASS at X= -12, Y= 133, Z= -13
[2023-07-11 10:50:42] [world_nether] The Player <Enderlava> has placed GLASS at X= -13, Y= 133, Z= -14
[2023-07-11 10:50:43] [world_nether] The Player <Enderlava> has placed GLASS at X= -14, Y= 133, Z= -14
[2023-07-11 10:50:44] [world_nether] The Player <Enderlava> has placed GLASS at X= -13, Y= 133, Z= -13
[2023-07-11 10:50:44] [world_nether] The Player <Enderlava> has placed GLASS at X= -14, Y= 133, Z= -13
[2023-07-11 10:50:46] [world_nether] The Player <Enderlava> has placed GLASS at X= -15, Y= 133, Z= -13
[2023-07-11 10:50:46] [world_nether] The Player <Enderlava> has placed GLASS at X= -15, Y= 133, Z= -14
[2023-07-11 10:50:50] [world_nether] The Player <Enderlava> has placed GLASS at X= -14, Y= 133, Z= -12
[2023-07-11 10:50:50] [world_nether] The Player <Enderlava> has placed GLASS at X= -15, Y= 133, Z= -12
[2023-07-11 10:50:58] [world_nether] The Player <Enderlava> has placed GLASS at X= -10, Y= 133, Z= -15
[2023-07-11 10:50:59] [world_nether] The Player <Enderlava> has placed GLASS at X= -10, Y= 133, Z= -16
[2023-07-11 10:51:07] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 134, Z= -7
[2023-07-11 10:51:07] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 135, Z= -7
[2023-07-11 10:51:07] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 136, Z= -7
[2023-07-11 10:51:07] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 137, Z= -7
[2023-07-11 10:51:08] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 138, Z= -7
[2023-07-11 10:51:08] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 139, Z= -7
[2023-07-11 10:51:08] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -8, Y= 140, Z= -7
[2023-07-11 10:51:30] [world_nether] The Player <Enderlava> has placed GLASS at X= -9, Y= 134, Z= -7
[2023-07-11 10:51:30] [world_nether] The Player <Enderlava> has placed GLASS at X= -10, Y= 134, Z= -7
[2023-07-11 10:51:31] [world_nether] The Player <Enderlava> has placed GLASS at X= -12, Y= 134, Z= -7
[2023-07-11 10:51:32] [world_nether] The Player <Enderlava> has placed GLASS at X= -11, Y= 134, Z= -7
[2023-07-11 10:51:34] [world_nether] The Player <Enderlava> has placed GLASS at X= -13, Y= 134, Z= -7
[2023-07-11 10:51:34] [world_nether] The Player <Enderlava> has placed GLASS at X= -14, Y= 134, Z= -7
[2023-07-11 10:51:34] [world_nether] The Player <Enderlava> has placed GLASS at X= -15, Y= 134, Z= -7
[2023-07-11 10:51:35] [world_nether] The Player <Enderlava> has placed GLASS at X= -16, Y= 134, Z= -7
[2023-07-11 10:51:36] [world_nether] The Player <Enderlava> has placed GLASS at X= -17, Y= 134, Z= -7
[2023-07-11 10:51:36] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 134, Z= -7
[2023-07-11 10:53:38] [world_nether] The Player <Enderlava> has placed GLASS at X= -17, Y= 135, Z= -7
[2023-07-11 10:53:45] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 134, Z= -7
[2023-07-11 10:53:45] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 135, Z= -7
[2023-07-11 10:53:45] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 136, Z= -7
[2023-07-11 10:53:45] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 137, Z= -7
[2023-07-11 10:53:46] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 138, Z= -7
[2023-07-11 10:53:48] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 139, Z= -7
[2023-07-11 10:53:51] [world_nether] The Player <Enderlava> has placed GLASS at X= -17, Y= 136, Z= -7
[2023-07-11 10:53:51] [world_nether] The Player <Enderlava> has placed GLASS at X= -16, Y= 135, Z= -7
[2023-07-11 10:53:52] [world_nether] The Player <Enderlava> has placed GLASS at X= -15, Y= 135, Z= -7
[2023-07-11 10:53:52] [world_nether] The Player <Enderlava> has placed GLASS at X= -14, Y= 135, Z= -7
[2023-07-11 10:53:52] [world_nether] The Player <Enderlava> has placed GLASS at X= -13, Y= 135, Z= -7
[2023-07-11 10:53:52] [world_nether] The Player <Enderlava> has placed GLASS at X= -12, Y= 135, Z= -7
[2023-07-11 10:53:53] [world_nether] The Player <Enderlava> has placed GLASS at X= -11, Y= 135, Z= -7
[2023-07-11 10:53:53] [world_nether] The Player <Enderlava> has placed GLASS at X= -10, Y= 135, Z= -7
[2023-07-11 10:53:54] [world_nether] The Player <Enderlava> has placed GLASS at X= -9, Y= 135, Z= -7
[2023-07-11 10:54:02] [world_nether] The Player <Enderlava> has placed GLASS at X= -9, Y= 136, Z= -7
[2023-07-11 10:54:05] [world_nether] The Player <Enderlava> has placed GLASS at X= -16, Y= 136, Z= -7
[2023-07-11 10:54:06] [world_nether] The Player <Enderlava> has placed GLASS at X= -16, Y= 136, Z= -8
[2023-07-11 10:54:06] [world_nether] The Player <Enderlava> has placed GLASS at X= -15, Y= 136, Z= -7
[2023-07-11 10:54:07] [world_nether] The Player <Enderlava> has placed GLASS at X= -14, Y= 136, Z= -7
[2023-07-11 10:54:08] [world_nether] The Player <Enderlava> has placed GLASS at X= -13, Y= 136, Z= -7
[2023-07-11 10:54:09] [world_nether] The Player <Enderlava> has placed GLASS at X= -12, Y= 136, Z= -7
[2023-07-11 10:54:10] [world_nether] The Player <Enderlava> has placed GLASS at X= -11, Y= 136, Z= -7
[2023-07-11 10:54:10] [world_nether] The Player <Enderlava> has placed GLASS at X= -10, Y= 136, Z= -7
[2023-07-11 10:54:17] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 134, Z= -8
[2023-07-11 10:54:17] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 134, Z= -9
[2023-07-11 10:54:17] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 134, Z= -10
[2023-07-11 10:54:18] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 134, Z= -11
[2023-07-11 10:54:20] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 134, Z= -12
[2023-07-11 10:54:20] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 134, Z= -13
[2023-07-11 10:54:20] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 134, Z= -14
[2023-07-11 10:54:21] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 134, Z= -15
[2023-07-11 10:54:21] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 134, Z= -16
[2023-07-11 10:54:22] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 135, Z= -16
[2023-07-11 10:54:24] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 136, Z= -16
[2023-07-11 10:54:26] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 135, Z= -15
[2023-07-11 10:54:26] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 135, Z= -14
[2023-07-11 10:54:27] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 136, Z= -15
[2023-07-11 10:54:27] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 136, Z= -14
[2023-07-11 10:54:28] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 135, Z= -13
[2023-07-11 10:54:28] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 135, Z= -12
[2023-07-11 10:54:28] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 135, Z= -11
[2023-07-11 10:54:29] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 136, Z= -13
[2023-07-11 10:54:29] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 136, Z= -12
[2023-07-11 10:54:29] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 136, Z= -11
[2023-07-11 10:54:30] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 135, Z= -8
[2023-07-11 10:54:31] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 135, Z= -9
[2023-07-11 10:54:32] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 136, Z= -8
[2023-07-11 10:54:32] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 136, Z= -9
[2023-07-11 10:54:34] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 136, Z= -10
[2023-07-11 10:54:34] [world_nether] The Player <Enderlava> has placed GLASS at X= -18, Y= 135, Z= -10
[2023-07-11 10:54:40] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 135, Z= -17
[2023-07-11 10:54:40] [world_nether] The Player <Enderlava> has placed SMOOTH_STONE at X= -18, Y= 136, Z= -17
[2023-07-11 10:57:34] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 49, Z= -325
[2023-07-11 10:57:36] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 50, Z= -325
[2023-07-11 10:57:36] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 51, Z= -325
[2023-07-11 10:57:36] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 52, Z= -325
[2023-07-11 10:57:37] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 53, Z= -325
[2023-07-11 10:57:37] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 54, Z= -325
[2023-07-11 10:57:37] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 55, Z= -325
[2023-07-11 10:57:37] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 56, Z= -325
[2023-07-11 10:57:38] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 57, Z= -325
[2023-07-11 10:57:38] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 58, Z= -325
[2023-07-11 10:57:38] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 59, Z= -325
[2023-07-11 10:57:39] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 60, Z= -325
[2023-07-11 10:57:39] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 61, Z= -325
[2023-07-11 10:57:39] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 62, Z= -325
[2023-07-11 10:57:39] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 63, Z= -325
[2023-07-11 10:57:40] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 64, Z= -325
[2023-07-11 10:57:41] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 65, Z= -325
[2023-07-11 10:58:46] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 62, Z= -324
[2023-07-11 10:58:46] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 66, Z= -325
[2023-07-11 10:58:47] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 63, Z= -324
[2023-07-11 10:58:48] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 64, Z= -324
[2023-07-11 10:58:48] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 65, Z= -324
[2023-07-11 10:58:48] [world] The Player <Enderlava> has placed COBBLESTONE at X= 4, Y= 66, Z= -324
[2023-07-11 10:59:34] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 66, Z= -323
