[2023-07-10 09:20:57] [world] The Player <Enderlava> has broke COBBLESTONE at X= -840, Y= 93, Z= -736
[2023-07-10 14:36:46] [world] The Player <wqe123420> has broke STONE at X= 992, Y= 45, Z= -3059
[2023-07-10 14:36:46] [world] The Player <wqe123420> has broke STONE at X= 992, Y= 45, Z= -3058
[2023-07-10 14:36:47] [world] The Player <wqe123420> has broke ANDESITE at X= 992, Y= 44, Z= -3058
[2023-07-10 14:36:48] [world] The Player <wqe123420> has broke ANDESITE at X= 991, Y= 45, Z= -3058
[2023-07-10 14:36:48] [world] The Player <wqe123420> has broke STONE at X= 991, Y= 46, Z= -3058
[2023-07-10 14:36:49] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 46, Z= -3058
[2023-07-10 14:36:49] [world] The Player <wqe123420> has broke ANDESITE at X= 990, Y= 45, Z= -3058
[2023-07-10 14:36:50] [world] The Player <wqe123420> has broke ANDESITE at X= 990, Y= 44, Z= -3058
[2023-07-10 14:36:50] [world] The Player <wqe123420> has broke ANDESITE at X= 990, Y= 43, Z= -3058
[2023-07-10 14:36:51] [world] The Player <wqe123420> has broke ANDESITE at X= 990, Y= 42, Z= -3058
[2023-07-10 14:36:51] [world] The Player <wqe123420> has broke ANDESITE at X= 990, Y= 41, Z= -3058
[2023-07-10 14:36:52] [world] The Player <wqe123420> has broke ANDESITE at X= 990, Y= 40, Z= -3058
[2023-07-10 14:36:52] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 39, Z= -3058
[2023-07-10 14:36:52] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 38, Z= -3058
[2023-07-10 14:36:53] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 37, Z= -3058
[2023-07-10 14:36:53] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 36, Z= -3058
[2023-07-10 14:36:54] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 35, Z= -3058
[2023-07-10 14:36:54] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 34, Z= -3058
[2023-07-10 14:36:54] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 33, Z= -3058
[2023-07-10 14:36:55] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 32, Z= -3058
[2023-07-10 14:36:55] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 31, Z= -3058
[2023-07-10 14:36:56] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 30, Z= -3058
[2023-07-10 14:36:56] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 29, Z= -3058
[2023-07-10 14:36:56] [world] The Player <wqe123420> has broke ANDESITE at X= 990, Y= 28, Z= -3058
[2023-07-10 14:36:57] [world] The Player <wqe123420> has broke ANDESITE at X= 990, Y= 27, Z= -3058
[2023-07-10 14:36:57] [world] The Player <wqe123420> has broke ANDESITE at X= 990, Y= 26, Z= -3058
[2023-07-10 14:36:58] [world] The Player <wqe123420> has broke ANDESITE at X= 990, Y= 25, Z= -3058
[2023-07-10 14:36:58] [world] The Player <wqe123420> has broke ANDESITE at X= 990, Y= 24, Z= -3058
[2023-07-10 14:36:58] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 23, Z= -3058
[2023-07-10 14:36:59] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 22, Z= -3058
[2023-07-10 14:36:59] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 21, Z= -3058
[2023-07-10 14:37:00] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 20, Z= -3058
[2023-07-10 14:37:00] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 19, Z= -3058
[2023-07-10 14:37:00] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 18, Z= -3058
[2023-07-10 14:37:01] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 17, Z= -3058
[2023-07-10 14:37:01] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 16, Z= -3058
[2023-07-10 14:37:14] [world] The Player <wqe123420> has broke STONE at X= 991, Y= 17, Z= -3058
[2023-07-10 14:37:15] [world] The Player <wqe123420> has broke STONE at X= 991, Y= 20, Z= -3058
[2023-07-10 14:37:15] [world] The Player <wqe123420> has broke STONE at X= 991, Y= 18, Z= -3058
[2023-07-10 14:58:16] [world] The Player <wqe123420> has broke STONE at X= 991, Y= 18, Z= -3057
[2023-07-10 14:58:16] [world] The Player <wqe123420> has broke STONE at X= 991, Y= 17, Z= -3057
[2023-07-10 14:58:16] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 17, Z= -3057
[2023-07-10 14:58:17] [world] The Player <wqe123420> has broke STONE at X= 990, Y= 16, Z= -3057
[2023-07-10 14:58:17] [world] The Player <wqe123420> has broke STONE at X= 991, Y= 17, Z= -3056
[2023-07-10 14:58:18] [world] The Player <wqe123420> has broke STONE at X= 992, Y= 18, Z= -3057
[2023-07-10 14:58:18] [world] The Player <wqe123420> has broke STONE at X= 991, Y= 18, Z= -3059
[2023-07-10 14:58:19] [world] The Player <wqe123420> has broke STONE at X= 989, Y= 17, Z= -3058
[2023-07-10 14:58:40] [world] The Player <wqe123420> has broke SEAGRASS at X= -3204, Y= 59, Z= 4552
[2023-07-10 15:01:25] [world_nether] The Player <wqe123420> has broke CRAFTING_TABLE at X= -404, Y= 128, Z= 526
[2023-07-10 15:10:33] [world_the_end] The Player <wqe123420> has broke PURPUR_BLOCK at X= -887, Y= 72, Z= -3491
[2023-07-10 15:10:34] [world_the_end] The Player <wqe123420> has broke PURPUR_BLOCK at X= -886, Y= 72, Z= -3491
[2023-07-10 15:10:34] [world_the_end] The Player <wqe123420> has broke PURPUR_BLOCK at X= -885, Y= 72, Z= -3491
[2023-07-10 15:10:35] [world_the_end] The Player <wqe123420> has broke END_STONE_BRICKS at X= -885, Y= 71, Z= -3491
[2023-07-10 15:10:36] [world_the_end] The Player <wqe123420> has broke PURPUR_BLOCK at X= -885, Y= 72, Z= -3490
[2023-07-10 15:14:10] [world] The Player <wqe123420> has broke LIGHT_GRAY_SHULKER_BOX at X= -27, Y= 63, Z= -287
[2023-07-10 15:14:54] [world] The Player <wqe123420> has broke BOOKSHELF at X= -496, Y= 63, Z= -476
[2023-07-10 15:14:54] [world] The Player <wqe123420> has broke GRASS at X= -495, Y= 63, Z= -475
[2023-07-10 15:15:52] [world] The Player <wqe123420> has broke GRASS at X= 10, Y= 71, Z= -266
[2023-07-10 15:15:53] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= 6, Y= 70, Z= -261
[2023-07-10 15:15:55] [world] The Player <wqe123420> has broke DIRT_PATH at X= 2, Y= 69, Z= -255
[2023-07-10 16:35:37] [world] The Player <Enderlava> has broke GRASS at X= -24, Y= 75, Z= -205
[2023-07-10 16:42:22] [world] The Player <Enderlava> has broke GRASS at X= -13, Y= 72, Z= -181
[2023-07-10 16:50:11] [world] The Player <Enderlava> has broke BAMBOO at X= 1, Y= 78, Z= -204
[2023-07-10 16:50:13] [world] The Player <Enderlava> has broke BAMBOO at X= 2, Y= 79, Z= -204
[2023-07-10 16:50:14] [world] The Player <Enderlava> has broke BAMBOO at X= 1, Y= 79, Z= -205
[2023-07-10 16:50:14] [world] The Player <Enderlava> has broke BAMBOO at X= 0, Y= 78, Z= -205
[2023-07-10 16:50:53] [world] The Player <Enderlava> has broke GRASS at X= 17, Y= 75, Z= -194
[2023-07-10 16:50:59] [world] The Player <Enderlava> has broke GRASS at X= 12, Y= 75, Z= -192
[2023-07-10 16:51:25] [world] The Player <Enderlava> has broke GRASS at X= 26, Y= 74, Z= -186
[2023-07-10 16:51:34] [world] The Player <Enderlava> has broke GRASS at X= 29, Y= 74, Z= -201
[2023-07-10 16:52:13] [world] The Player <Enderlava> has broke BAMBOO at X= 8, Y= 77, Z= -204
[2023-07-10 16:55:18] [world] The Player <Enderlava> has broke BAMBOO at X= -9, Y= 75, Z= -206
[2023-07-10 16:55:21] [world] The Player <Enderlava> has broke GRASS at X= -9, Y= 76, Z= -208
[2023-07-10 16:55:25] [world] The Player <Enderlava> has broke POPPY at X= -9, Y= 76, Z= -212
[2023-07-10 16:56:20] [world] The Player <Enderlava> has broke GRASS at X= -35, Y= 74, Z= -196
[2023-07-10 16:56:48] [world] The Player <Enderlava> has broke TALL_GRASS at X= -13, Y= 77, Z= -216
[2023-07-10 16:56:48] [world] The Player <Enderlava> has broke TALL_GRASS at X= -11, Y= 77, Z= -216
[2023-07-10 19:11:04] [world] The Player <Enderlava> has broke STONE at X= -77, Y= 68, Z= -214
[2023-07-10 19:11:05] [world] The Player <Enderlava> has broke STONE at X= -78, Y= 68, Z= -216
[2023-07-10 19:11:06] [world] The Player <Enderlava> has broke STONE at X= -77, Y= 67, Z= -214
[2023-07-10 19:31:47] [world_the_end] The Player <Enderlava> has broke OAK_LEAVES at X= 333, Y= 1, Z= 8
[2023-07-10 19:37:52] [world_the_end] The Player <Enderlava> has broke OAK_LEAVES at X= 333, Y= 1, Z= 7
[2023-07-10 20:06:49] [world_the_end] The Player <Enderlava> has broke OAK_LEAVES at X= 333, Y= 0, Z= 7
[2023-07-10 20:45:40] [world_the_end] The Player <wqe123420> has broke NETHERRACK at X= -16, Y= 3, Z= -280
[2023-07-10 20:45:51] [world_the_end] The Player <wqe123420> has broke IRON_BLOCK at X= -12, Y= 1, Z= -279
[2023-07-10 20:45:51] [world_the_end] The Player <wqe123420> has broke IRON_BLOCK at X= -11, Y= 1, Z= -279
[2023-07-10 20:46:53] [world_the_end] The Player <wqe123420> has broke OAK_FENCE_GATE at X= 329, Y= 2, Z= 7
[2023-07-10 20:51:05] [world] The Player <wqe123420> has broke MANGROVE_LEAVES at X= -6, Y= 65, Z= -283
[2023-07-10 20:51:06] [world] The Player <wqe123420> has broke MANGROVE_LEAVES at X= -6, Y= 65, Z= -284
[2023-07-10 20:51:07] [world] The Player <wqe123420> has broke MANGROVE_LEAVES at X= -7, Y= 65, Z= -284
[2023-07-10 20:51:08] [world] The Player <wqe123420> has broke MANGROVE_ROOTS at X= -7, Y= 64, Z= -285
[2023-07-10 20:56:04] [world] The Player <wqe123420> has broke CRAFTING_TABLE at X= -26, Y= 75, Z= -286
[2023-07-10 21:00:21] [world] The Player <wqe123420> has broke SAND at X= -11, Y= 65, Z= -275
[2023-07-10 21:00:22] [world] The Player <wqe123420> has broke SAND at X= -12, Y= 65, Z= -275
[2023-07-10 21:00:22] [world] The Player <wqe123420> has broke SAND at X= -11, Y= 64, Z= -275
[2023-07-10 21:00:23] [world] The Player <wqe123420> has broke SAND at X= -12, Y= 64, Z= -275
[2023-07-10 21:00:23] [world] The Player <wqe123420> has broke SAND at X= -12, Y= 64, Z= -275
[2023-07-10 21:00:26] [world] The Player <wqe123420> has broke NETHERRACK at X= -13, Y= 65, Z= -277
[2023-07-10 21:00:26] [world] The Player <wqe123420> has broke SANDSTONE at X= -15, Y= 65, Z= -277
[2023-07-10 21:00:27] [world] The Player <wqe123420> has broke NETHERRACK at X= -13, Y= 64, Z= -277
[2023-07-10 21:00:30] [world] The Player <wqe123420> has broke NETHERRACK at X= -12, Y= 63, Z= -281
[2023-07-10 21:00:30] [world] The Player <wqe123420> has broke NETHERRACK at X= -13, Y= 63, Z= -281
[2023-07-10 21:00:31] [world] The Player <wqe123420> has broke NETHERRACK at X= -13, Y= 64, Z= -281
[2023-07-10 21:00:32] [world] The Player <wqe123420> has broke NETHERRACK at X= -13, Y= 67, Z= -277
[2023-07-10 21:00:32] [world] The Player <wqe123420> has broke NETHERRACK at X= -13, Y= 66, Z= -277
[2023-07-10 21:00:36] [world] The Player <wqe123420> has broke NETHERRACK at X= -13, Y= 68, Z= -276
[2023-07-10 21:00:37] [world] The Player <wqe123420> has broke NETHERRACK at X= -13, Y= 68, Z= -277
[2023-07-10 21:02:31] [world_the_end] The Player <Enderlava> has broke OAK_FENCE_GATE at X= 328, Y= 2, Z= 7
[2023-07-10 21:03:09] [world_the_end] The Player <Enderlava> has broke OAK_LEAVES at X= 333, Y= 1, Z= 6
[2023-07-10 21:27:19] [world] The Player <wqe123420> has broke LEVER at X= -37, Y= 69, Z= -294
[2023-07-10 21:44:55] [world] The Player <wqe123420> has broke SPRUCE_PLANKS at X= -36, Y= 73, Z= -254
[2023-07-10 21:44:55] [world] The Player <wqe123420> has broke SPRUCE_PLANKS at X= -37, Y= 73, Z= -254
[2023-07-10 21:44:56] [world] The Player <wqe123420> has broke SPRUCE_PLANKS at X= -37, Y= 73, Z= -253
[2023-07-10 21:44:56] [world] The Player <wqe123420> has broke SPRUCE_PLANKS at X= -36, Y= 72, Z= -253
[2023-07-10 21:44:57] [world] The Player <wqe123420> has broke SPRUCE_PLANKS at X= -37, Y= 72, Z= -253
[2023-07-10 21:44:57] [world] The Player <wqe123420> has broke SPRUCE_PLANKS at X= -36, Y= 72, Z= -254
[2023-07-10 21:44:57] [world] The Player <wqe123420> has broke SPRUCE_PLANKS at X= -37, Y= 72, Z= -254
[2023-07-10 21:45:01] [world] The Player <wqe123420> has broke COAL_BLOCK at X= -32, Y= 71, Z= -260
[2023-07-10 21:45:02] [world] The Player <wqe123420> has broke COAL_BLOCK at X= -31, Y= 71, Z= -260
[2023-07-10 21:45:02] [world] The Player <wqe123420> has broke COAL_BLOCK at X= -31, Y= 70, Z= -260
[2023-07-10 21:45:03] [world] The Player <wqe123420> has broke COAL_BLOCK at X= -32, Y= 70, Z= -260
[2023-07-10 21:45:03] [world] The Player <wqe123420> has broke COAL_BLOCK at X= -32, Y= 71, Z= -261
[2023-07-10 21:45:04] [world] The Player <wqe123420> has broke COAL_BLOCK at X= -32, Y= 70, Z= -261
[2023-07-10 21:45:11] [world] The Player <wqe123420> has broke NETHERRACK at X= -45, Y= 76, Z= -245
[2023-07-10 21:45:11] [world] The Player <wqe123420> has broke NETHERRACK at X= -45, Y= 74, Z= -245
[2023-07-10 21:45:11] [world] The Player <wqe123420> has broke NETHERRACK at X= -45, Y= 75, Z= -245
[2023-07-10 21:45:12] [world] The Player <wqe123420> has broke NETHERRACK at X= -45, Y= 73, Z= -245
[2023-07-10 21:45:12] [world] The Player <wqe123420> has broke NETHERRACK at X= -46, Y= 74, Z= -244
[2023-07-10 21:45:12] [world] The Player <wqe123420> has broke NETHERRACK at X= -46, Y= 73, Z= -244
[2023-07-10 21:45:13] [world] The Player <wqe123420> has broke NETHERRACK at X= -46, Y= 75, Z= -244
[2023-07-10 21:45:13] [world] The Player <wqe123420> has broke NETHERRACK at X= -46, Y= 76, Z= -244
[2023-07-10 21:45:13] [world] The Player <wqe123420> has broke NETHERRACK at X= -45, Y= 77, Z= -244
[2023-07-10 21:45:13] [world] The Player <wqe123420> has broke NETHERRACK at X= -45, Y= 77, Z= -245
[2023-07-10 21:45:14] [world] The Player <wqe123420> has broke NETHERRACK at X= -45, Y= 78, Z= -245
[2023-07-10 21:45:15] [world] The Player <wqe123420> has broke NETHERRACK at X= -44, Y= 77, Z= -245
[2023-07-10 21:45:17] [world] The Player <wqe123420> has broke COBBLESTONE at X= -36, Y= 73, Z= -243
[2023-07-10 21:45:17] [world] The Player <wqe123420> has broke COBBLESTONE at X= -36, Y= 74, Z= -243
[2023-07-10 21:45:18] [world] The Player <wqe123420> has broke COBBLESTONE at X= -35, Y= 73, Z= -243
[2023-07-10 21:45:19] [world] The Player <wqe123420> has broke COBBLESTONE at X= -35, Y= 75, Z= -237
[2023-07-10 21:45:20] [world] The Player <wqe123420> has broke COBBLESTONE at X= -35, Y= 74, Z= -237
[2023-07-10 21:45:20] [world] The Player <wqe123420> has broke COBBLESTONE at X= -35, Y= 76, Z= -237
[2023-07-10 21:45:21] [world] The Player <wqe123420> has broke COBBLESTONE at X= -35, Y= 77, Z= -237
[2023-07-10 21:45:21] [world] The Player <wqe123420> has broke COBBLESTONE at X= -35, Y= 78, Z= -237
[2023-07-10 21:45:22] [world] The Player <wqe123420> has broke COBBLESTONE at X= -35, Y= 79, Z= -237
[2023-07-10 21:45:23] [world] The Player <wqe123420> has broke COBBLESTONE at X= -35, Y= 80, Z= -237
[2023-07-10 21:53:09] [world] The Player <wqe123420> has broke SPRUCE_PLANKS at X= 433, Y= 64, Z= -733
[2023-07-10 21:53:10] [world] The Player <wqe123420> has broke SPRUCE_PLANKS at X= 433, Y= 63, Z= -733
[2023-07-10 21:53:10] [world] The Player <wqe123420> has broke SPRUCE_PLANKS at X= 433, Y= 62, Z= -733
[2023-07-10 21:53:11] [world] The Player <wqe123420> has broke SPRUCE_PLANKS at X= 433, Y= 61, Z= -733
[2023-07-10 21:53:12] [world] The Player <wqe123420> has broke SPRUCE_PLANKS at X= 433, Y= 60, Z= -733
[2023-07-10 21:54:31] [world] The Player <wqe123420> has broke FERN at X= 1183, Y= 80, Z= -495
[2023-07-10 21:55:24] [world] The Player <Enderlava> has broke SPRUCE_LEAVES at X= 1183, Y= 82, Z= -504
[2023-07-10 21:55:25] [world] The Player <Enderlava> has broke SPRUCE_LEAVES at X= 1183, Y= 82, Z= -503
[2023-07-10 21:55:28] [world] The Player <wqe123420> has broke SPRUCE_LEAVES at X= 1182, Y= 83, Z= -505
[2023-07-10 21:55:29] [world] The Player <wqe123420> has broke SPRUCE_LEAVES at X= 1181, Y= 82, Z= -506
[2023-07-10 21:55:30] [world] The Player <wqe123420> has broke SPRUCE_LEAVES at X= 1182, Y= 82, Z= -505
[2023-07-10 21:55:31] [world] The Player <wqe123420> has broke SPRUCE_LEAVES at X= 1181, Y= 82, Z= -507
[2023-07-10 21:55:32] [world] The Player <wqe123420> has broke SPRUCE_LEAVES at X= 1182, Y= 82, Z= -507
[2023-07-10 21:55:33] [world] The Player <wqe123420> has broke SPRUCE_LEAVES at X= 1182, Y= 82, Z= -508
[2023-07-10 21:55:33] [world] The Player <wqe123420> has broke SPRUCE_LEAVES at X= 1183, Y= 82, Z= -507
[2023-07-10 21:55:34] [world] The Player <wqe123420> has broke SPRUCE_LEAVES at X= 1182, Y= 82, Z= -506
