[2023-07-07 08:32:17] [world] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Zombie at X= 4, Y= 25, Z= -225
[2023-07-07 09:14:17] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:14:18] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:18] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:14:20] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:21] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:21] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:14:21] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:14:22] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:14:28] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:14:28] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:14:29] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:14:29] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 0, Z= 7
[2023-07-07 09:14:30] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:30] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:14:31] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:14:32] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:14:32] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:14:32] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:32] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:14:34] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:34] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:34] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §26级§f精英§5末影人 at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:34] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:14:37] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:14:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:14:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:14:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:14:39] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:14:39] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:39] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:14:40] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:14:40] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:14:40] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:14:41] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:42] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:14:43] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 09:14:43] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 09:14:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:14:45] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 0, Z= 7
[2023-07-07 09:14:45] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §27级§f精英§5末影人 at X= 332, Y= 1, Z= 7
[2023-07-07 09:14:45] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §25级§f精英§5末影人 at X= 332, Y= 1, Z= 7
[2023-07-07 09:14:46] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:14:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:14:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:14:48] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:14:49] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:14:49] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:14:49] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:14:50] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:52] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:52] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:14:53] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:15:21] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §29级§f精英§5末影人 at X= 332, Y= 1, Z= 8
[2023-07-07 09:15:24] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:24] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:24] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:15:24] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:15:25] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:25] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 09:15:26] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §26级§f精英§5末影人 at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:26] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:26] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:15:27] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:27] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:27] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:15:28] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:29] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:29] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:15:30] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:15:31] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:32] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:32] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:32] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:15:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §29级§f精英§5末影人 at X= 331, Y= 1, Z= 8
[2023-07-07 09:15:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:15:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:34] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:15:35] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:15:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:15:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:15:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:15:37] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:37] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:15:37] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:15:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 09:15:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:15:39] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:15:39] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:39] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:15:40] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:15:40] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:40] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:40] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:15:41] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:15:42] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:42] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:43] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:15:45] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:45] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:15:46] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:15:46] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:15:48] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §28级§f精英§5末影人 at X= 332, Y= 1, Z= 8
[2023-07-07 09:15:49] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:15:49] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:15:50] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 09:15:50] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:51] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:15:51] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:15:51] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:15:52] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:52] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:15:53] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:15:54] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:15:54] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:15:54] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:15:55] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:55] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:55] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 2, Z= 8
[2023-07-07 09:15:57] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:57] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:57] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:15:57] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:15:58] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:15:58] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:15:59] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:15:59] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:15:59] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 09:16:00] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:16:00] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:16:00] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:16:01] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:16:01] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:16:01] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:16:02] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 09:16:02] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:16:04] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
